SCHUL_KND_SC_NM,FOND_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ORG_TELNO,HMPG_ADRES,COEDU_SC_NM,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,address,lng,lat
 초등학교 , 공립 ,7031137, 서울성서초등학교 , 02-3141-9544 , http://www.sseo.es.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 성미산로7길 24 ,126.9112109,37.5606426
 초등학교 , 공립 ,7031136, 서울성산초등학교 , 02-334-1951 , http://www.ssc.es.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 양화로3길 94 ,126.9111813,37.553344
 초등학교 , 공립 ,7031135, 서울서신초등학교 , 02-3152-0702 , http://susin.es.kr , 남여공학 , 해당없음 ,  ,서울특별시 은평구 은평터널로 150 ,126.9074973,37.5924867
 초등학교 , 공립 ,7031134, 서울서교초등학교 , 02 3143-0673 , http://seokyo.es.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 와우산로23길 20-27 ,126.9251271,37.5547332
 초등학교 , 공립 ,7031133, 서울서강초등학교 , 02-334-2410 , http://www.sogang.es.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 독막로 113 ,126.9265642,37.548439
 초등학교 , 공립 ,7031132, 서울상지초등학교 , 02-303-9009 , http://www.seoulsangji.es.kr , 남여공학 , 해당없음 ,  ,서울특별시 마포구 월드컵로42길 30 ,126.8820299,37.579697
 초등학교 , 공립 ,7031131, 서울상암초등학교 , 02-375-8891 , http://sangam.sen.es.kr/ , 남여공학 , 일반계 ,  ,서울특별시 마포구 월드컵북로 353 ,126.8920638,37.5764307
 초등학교 , 공립 ,7031130, 서울상신초등학교 , 02-303-4245 , http://www.sangsin.es.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 가좌로 361 ,126.9048053,37.5976968
 초등학교 , 공립 ,7031129, 서울불광초등학교 , 02-355-1979 , http://www.bulgwang.es.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 불광로 51 ,126.9309927,37.6131102
 초등학교 , 공립 ,7031128, 서울북한산초등학교 , 02-359-9824 , http://www.bukhansan.es.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 대서문길 42-3 ,126.950351,37.6541003
 초등학교 , 공립 ,7031127, 서울북성초등학교 , 02-362-0669 , http://seoulbuksung.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 서대문구 북아현로1나길 22 ,126.9520087,37.559435
 초등학교 , 공립 ,7031126, 서울북가좌초등학교 , 02-372-4024 , http://www.bukgajwa.es.kr , 남여공학 , 일반계 ,  ,서울특별시 서대문구 거북골로19길 20 ,126.9074895,37.5775296
 초등학교 , 공립 ,7031125, 서울미동초등학교 , 02-364-6524 , http://www.smidong.es.kr , 남여공학 , 일반계 ,  ,서울특별시 서대문구 충정로 52 ,126.9660696,37.5632803
 초등학교 , 공립 ,7031124, 서울망원초등학교 , 02-334-5188 , http://mangwon.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 방울내로5길 28 ,126.9009191,37.5608626
 초등학교 , 공립 ,7031123, 서울마포초등학교 , 02-712-0852 , http://mapo.es.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 도화2길 64 ,126.9494735,37.5384634
 초등학교 , 공립 ,7031122, 서울동교초등학교 , 02-324-5091 , www.donggyo.es.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 월드컵로25길 86 ,126.9023613,37.558227
 초등학교 , 공립 ,7031121, 서울대조초등학교 , 02-355-3784 , http://www.daejo.es.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 연서로18길 17 ,126.9195729,37.6132945
 초등학교 , 공립 ,7031120, 서울대은초등학교 , 02-388-0833 , www.daeeun.es.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 통일로69길 12-15 ,126.92614,37.6118767
 초등학교 , 공립 ,7031119, 서울대신초등학교 , 02-363-1994 , http://sds.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 서대문구 이화여대2길 27 ,126.9478404,37.5580464
 초등학교 , 공립 ,7031118, 서울녹번초등학교 , 02-386-0753 , http://nokbun.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 녹번로1길 1 ,126.9261124,37.6043439
 초등학교 , 공립 ,7031117, 서울금화초등학교 , 02-364-9264 , http://www.geumhwa.es.kr , 남여공학 , 일반계 ,  ,서울특별시 서대문구 통일로 165 ,126.9629887,37.5683351
 초등학교 , 공립 ,7031116, 서울구현초등학교 , 02-352-5518 , http://guhyun.es.kr , 남여공학 , 해당없음 ,  ,서울특별시 은평구 갈현로15길 51 ,126.9058097,37.6095275
 초등학교 , 공립 ,7031115, 서울구산초등학교 , 02-387-7487 , http://gusan.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 서오릉로15길 16 ,126.9094708,37.6124357
 초등학교 , 공립 ,7031114, 서울공덕초등학교 , 02-703-6069 , http://www.kongduck.es.kr , 남여공학 , 일반계 ,  ,서울 마포구 만리재옛길 13 ,126.9538182,37.5457733
 초등학교 , 공립 ,7031113, 서울고은초등학교 , 02-396-2652 , http://www.goeun.es.kr , 남여공학 , 일반계 ,  ,서울특별시 서대문구 모래내로 441 ,126.9433875,37.5848304
 초등학교 , 공립 ,7031112, 서울갈현초등학교 , 02-355-0835 , http://www.galhyun.es.kr , 남여공학 , 일반계 ,  ,서울특별시 은평구 연서로29길 31 ,126.9166537,37.6193316
 초등학교 , 사립 ,7031111, 명지초등학교 , 02-372-2872 , http://www.myongji.net , 남여공학 , 일반계 ,  ,서울특별시 서대문구 명지2길 32-20 ,126.9281077,37.5836744
 초등학교 , 사립 ,7031110, 경기초등학교 , 02-363-2908 , http://www.kyonggicho.es.kr , 남여공학 , 일반계 ,  ,서울특별시 서대문구 경기대로9길 10 ,126.9629067,37.5652708
 초등학교 , 공립 ,7021181, 서울새솔초등학교 , 02-490-2500 , http://www.saesol.es.kr , 남여공학 , 해당없음 ,  ,서울특별시 중랑구 신내역로1길 164 ,127.111334,37.6179579
 초등학교 , 사립 ,7021168, 서울삼육초등학교 , 02-966-4859 , http://seoul36.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 회기로10길 63 ,127.0477687,37.5892056
 중학교 , 공립 ,7021150, 휘경중학교 , 02-2244-1359 , http://www.hwigyong.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 망우로18나길 20 ,127.061642,37.5871993
 중학교 , 사립 ,7021149, 휘경여자중학교 , 02-2244-8927 , http://www.hwikyung.ms.kr , 여 , 일반계 ,  ,서울특별시 동대문구 한천로 247 ,127.0674436,37.5841277
 중학교 , 사립 ,7021148, 혜원여자중학교 , 02-434-5947 , http://hyewon.ms.kr , 여 , 일반계 ,  ,서울특별시 중랑구 봉우재로58길 39 ,127.0967168,37.5930684
 중학교 , 공립 ,7021147, 태릉중학교 , 02-973-5551 , www.taereung.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 공릉로2길 60-25 ,127.0831301,37.6123179
 중학교 , 공립 ,7021146, 청량중학교 , 02-966-4284 , http://cheongryang.sen.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 왕산로 301 ,127.0511604,37.5878363
 중학교 , 공립 ,7021145, 중화중학교 , 02-439-5811 , http://www.junghwa.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 용마산로 364 ,127.0952903,37.5846327
 중학교 , 공립 ,7021144, 중랑중학교 , 02-437-5312 , http://www.joongrang.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 동일로140길 33 ,127.0814385,37.6052677
 중학교 , 사립 ,7021143, 정화여자중학교 , 02-966-9332 , http://www.jhg.ms.kr , 여 , 일반계 ,  ,서울특별시 동대문구 홍릉로15길 50 ,127.0408487,37.5858067
 중학교 , 공립 ,7021142, 전일중학교 , 02-2245-2745 , http://www.jeonil.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 사가정로13길 67 ,127.0583682,37.5819292
 중학교 , 공립 ,7021141, 전동중학교 , 02-2212-9265 , http://www.jeondong.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 장안벚꽃로 291 ,127.0711029,37.5857694
 중학교 , 공립 ,7021140, 전농중학교 , 02-2242-6652 , http://www.jeonnong.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 사가정로13길 71 ,127.0596732,37.5816873
 중학교 , 공립 ,7021139, 장평중학교 , 02-2243-8282 , http://www.jangpyung.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 답십리로72길 158 ,127.0705269,37.5665276
 중학교 , 공립 ,7021138, 장안중학교 , 02-6930-3300 , http://www.jangan70.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 동일로 780 ,127.0810766,37.6006245
 중학교 , 공립 ,7021137, 원묵중학교 , 02-2094-9800 , http://wonmook.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 신내로23길 57 ,127.0841712,37.6179305
 중학교 , 공립 ,7021136, 용마중학교 , 02-439-6220 , http://yongma.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 면목로28길 18 ,127.0861205,37.5743353
 중학교 , 사립 ,7021135, 영란여자중학교 , 02-2209-0143 , http://www.youngran.ms.kr , 여 , 일반계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 중학교 , 공립 ,7021134, 신현중학교 , 02-3421-0631 , http://sinhyeon.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 봉화산로 162 ,127.0915822,37.6046614
 중학교 , 공립 ,7021133, 숭인중학교 , 02-2215-0176 , http://www.soongin.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 천호대로47길 34 ,127.0437775,37.5737025
 중학교 , 사립 ,7021132, 송곡여자중학교 , 070-7124-3502 , http://www.songgok.ms.kr , 여 , 일반계 ,  ,서울특별시 중랑구 양원역로 67 ,127.1055959,37.6062011
 중학교 , 공립 ,7021131, 성일중학교 , 02-926-0211 , http://sungil.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 왕산로23길 55 ,127.0340228,37.581309
 중학교 , 공립 ,7021130, 상봉중학교 , 02-436-4316 , http://www.sangbong.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 상봉중앙로8나길 28 ,127.0901156,37.6014064
 중학교 , 공립 ,7021129, 봉화중학교 , 02-433-3180 , http://www.ibonghwa.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 망우로70길 89 ,127.1042093,37.5962161
 중학교 , 공립 ,7021128, 면목중학교 , 02-437-0278 , http://www.myonmok.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 용마산로70길 37 ,127.0961473,37.5830444
 중학교 , 공립 ,7021127, 동원중학교 , 02-493-8129 , http://www.tongwon.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 양원역로 32 ,127.1089319,37.6037755
 중학교 , 공립 ,7021126, 동대문중학교 , 02-3407-4231 , http://dongdaemun.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 사가정로 59 ,127.0519754,37.5744624
 중학교 , 사립 ,7021125, 동국대학교사범대학부속중학교 , 02-6716-1700 , http://dongguk.ms.kr , 남 , 일반계 ,  ,서울특별시 동대문구 장안벚꽃로 201 ,127.0752222,37.5777014
 중학교 , 사립 ,7021124, 대광중학교 , 02-940-2206 , http://www.dgm.ms.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 안암로 6 ,127.0247713,37.5779531
 중학교 , 사립 ,7021123, 경희중학교 , 02-966-6402 , http://www.kyunghee.ms.kr , 남 , 일반계 ,  ,서울특별시 동대문구 경희대로 26 ,127.0528498,37.5956979
 중학교 , 사립 ,7021122, 경희여자중학교 , 02-2250-8888 , http://www.kyungheegls.ms.kr , 여 , 일반계 ,  ,서울특별시 동대문구 경희대로 26 ,127.0528498,37.5956979
 초등학교 , 사립 ,7021121, 은석초등학교 , 02-6937-8180 , http://www.eunseok.seoul.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 장안벚꽃로 205 ,127.0757663,37.5785616
 초등학교 , 공립 ,7021120, 서울휘봉초등학교 , 02-2248-4644 , http://hwibong.sen.es.kr , 남여공학 , 해당없음 ,  ,서울특별시 동대문구 장안벚꽃로 309 ,127.0701375,37.5860141
 초등학교 , 공립 ,7021119, 서울휘경초등학교 , 02-2244-4941 , http://www.hwykyung.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 망우로6길 48 ,127.0579899,37.5858907
 초등학교 , 공립 ,7021118, 서울홍파초등학교 , 02-967-8161 , http://www.hongpa.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 고산자로 518 ,127.0393388,37.5861188
 초등학교 , 공립 ,7021117, 서울홍릉초등학교 , 02-968-4701 , http://www.hongneung.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 회기로 90 ,127.0474515,37.5909961
 초등학교 , 공립 ,7021116, 서울청량초등학교 , 02-962-1341 , http://www.chongryang.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 회기로25길 31 ,127.0558175,37.5920455
 초등학교 , 공립 ,7021115, 서울중흥초등학교 , 02-495-2912 , http://www.jung-heung.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 봉화산로 82 ,127.0841888,37.6017209
 초등학교 , 공립 ,7021114, 서울중화초등학교 , 02-433-8993 , http://junghwa.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 신내로7가길 22 ,127.094648,37.6030721
 초등학교 , 공립 ,7021113, 서울중목초등학교 , 02-2209-0012 , http://www.joongmok.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 동일로 665 ,127.0794049,37.5901594
 초등학교 , 공립 ,7021112, 서울중랑초등학교 , 02-437-4147 , http://jungnang.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 봉우재로6길 26 ,127.0757341,37.5894099
 초등학교 , 공립 ,7021111, 서울중곡초등학교 , 02-2209-2543 , http://www.cg.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 면목로23길 20 ,127.0838531,37.574597
 초등학교 , 공립 ,7021110, 서울종암초등학교 , 02-924-4125 , http://www.jongam.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 무학로44길 25 ,127.0314076,37.5821705
 초등학교 , 공립 ,7021109, 서울전동초등학교 , 02-2214-6574 , http://www.jeon-dong.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 전농로16길 61 ,127.0612116,37.5790955
 초등학교 , 공립 ,7021108, 서울전농초등학교 , 02-2247-0291 , http://www.jeonnong.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 사가정로 66 ,127.0542613,37.5745348
 초등학교 , 공립 ,7021107, 서울전곡초등학교 , 02-2242-6548 , http://jeongok.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 전농로 172 ,127.0562456,37.5805607
 초등학교 , 공립 ,7021106, 서울장평초등학교 , 02-2243-6108 , http://www.jang-pyung.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 답십리로 ,127.0578464,37.5730227
 초등학교 , 공립 ,7021105, 서울이문초등학교 , 02-957-8141 , http://www.imun.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 신이문로 16 ,127.0642285,37.6021771
 초등학교 , 공립 ,7021104, 서울원묵초등학교 , 02-3421-2100 , http://www.wonmuk.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 숙선옹주로 109 ,127.0861651,37.6179099
 초등학교 , 공립 ,7021103, 서울용두초등학교 , 02-927-4892 , http://www.yongdu.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 천호대로13길 43 ,127.0288403,37.5758512
 초등학교 , 공립 ,7021102, 서울안평초등학교 , 02-2214-0258 , http://anpyeong.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 장한로14길 61 ,127.0714195,37.5657507
 초등학교 , 공립 ,7021101, 서울신현초등학교 , 02-3421-0142 , http://www.shinhyun.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 봉화산로 188 ,127.0934712,37.6057842
 초등학교 , 공립 ,7021100, 서울신묵초등학교 , 02-976-6212 , http://www.sinmook.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 동일로149길 46 ,127.075524,37.6073119
 초등학교 , 공립 ,7021099, 서울신답초등학교 , 02-2212-1485 , http://shindap.sen.es.kr/ , 남여공학 , 일반계 ,  ,서울특별시 동대문구 천호대로 177 ,127.043355,37.5731044
 초등학교 , 공립 ,7021098, 서울신내초등학교 , 02-2207-0501 , http://www.sinne.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 용마산로125나길 22 ,127.1001878,37.6047994
 초등학교 , 공립 ,7021097, 서울상봉초등학교 , 02-432-5237 , http://www.sang-bong.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 동일로126가길 11 ,127.083653,37.5983108
 초등학교 , 공립 ,7021096, 서울봉화초등학교 , 02-3421-0091 , http://bonghwa.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 신내로15길 110 ,127.0923947,37.6132906
 초등학교 , 공립 ,7021095, 서울배봉초등학교 , 02-2243-6502 , http://www.baebong.es.kr , 남여공학 , 일반계 ,  ,서울특별시 동대문구 사가정로 193 ,127.0659668,37.5799892
 초등학교 , 공립 ,7021094, 서울묵현초등학교 , 02-977-9462 , http://www.mh.es.kr , 남여공학 , 해당없음 ,  ,서울특별시 중랑구 동일로157길 75 ,127.0735418,37.6091525
 초등학교 , 공립 ,7021093, 서울묵동초등학교 , 02-433-3140 , http://www.mookdong.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 동일로138길 27 ,127.0814193,37.6040691
 초등학교 , 공립 ,7021092, 서울면중초등학교 , 02-434-0386 , http://www.myunjoong.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 용마산로70길 43 ,127.0966426,37.5823454
 초등학교 , 공립 ,7021091, 서울면일초등학교 , 02-437-8112 , http://www.myeonil.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 용마산로100길 13 ,127.0998539,37.5920922
 초등학교 , 공립 ,7021090, 서울면북초등학교 , 02-433-3338 , http://www.myeonbuk.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 용마공원로5길 32 ,127.103471,37.5945165
 초등학교 , 공립 ,7021089, 서울면목초등학교 , 02-491-4341 , http://www.myeonmok.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 면목로 434 ,127.0876445,37.5913857
 초등학교 , 공립 ,7021088, 서울면동초등학교 , 02-434-7814 , http://myeondong.sen.es.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 면목로57길 32 ,127.0864262,37.5854475
